userName,content,score,at,appVersion,text,label,sentiment
Yanti 123,Dengan gojek perjalanan jadi mudah,0.9930909872055054,2022-03-05 11:00:28,4.30.1,"Translated(src=id, dest=en, text=b'With Gojek, traveling is easy', pronunciation=b'With Gojek, traveling is easy', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9930909872055054}]"
Udin Ganteng,Jos,0.87342768907547,2022-02-16 05:33:06,4.30.1,"Translated(src=id, dest=en, text=b'Jos', pronunciation=b'Jos', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.87342768907547}]"
Ummu Hanik,Bagus,0.9998444318771362,2022-02-22 03:05:03,4.30.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Indah Putry,Ok,0.9989097118377686,2022-03-07 02:05:39,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Muhammad Abdullah,Gopay Yesss ,0.9801515936851501,2022-09-11 09:59:26,4.30.1,"Translated(src=id, dest=en, text=b'Gopay Yesss', pronunciation=b'Gopay Yesss', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9801515936851501}]"
Roaina,Banyak driver yang menyalahgunakan dan itu berbahaya,0.998924195766449,2022-02-14 00:53:41,4.30.1,"Translated(src=id, dest=en, text=b'Many drivers abuse it and it's dangerous', pronunciation=b'Many drivers abuse it and it's dangerous', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998924195766449}]"
Agung Budianto,Aplikasi ini sangat membantu,0.998728334903717,2022-02-13 18:22:32,4.30.1,"Translated(src=id, dest=en, text=b'This application is very helpful', pronunciation=b'This application is very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998728334903717}]"
eni juwarni,Terima ksih gojekkk,0.999491810798645,2022-01-02 00:09:11,4.30.1,"Translated(src=id, dest=en, text=b'Thank you gojekkk', pronunciation=b'Thank you gojekkk', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999491810798645}]"
Maulana Afin R,makin lama makin buruk bukanya ada perkembangan malah penurunan App loading mulu pindah grab aja,0.99967360496521,2023-01-21 23:03:47,4.30.1,"Translated(src=id, dest=en, text=b'it's getting worse and worse, instead of any progress, the app loading will decrease, just move to grab', pronunciation=b'it's getting worse and worse, instead of any progress, the app loading will decrease, just move to grab', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.99967360496521}]"
Indri Yani,Dr pagi sampai skrg mau update gojek terbaru ko susah bgt ya gk bisa ,0.9994663596153259,2022-02-28 14:42:04,4.30.1,"Translated(src=id, dest=en, text=From morning until now I want to update the latest Gojek, how come it's so difficult, I can't do it?, pronunciation=From morning until now I want to update the latest Gojek, how come it's so difficult, I can't do it?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994663596153259}]"
Adhitya Himawan,Oke,0.9986165761947632,2022-02-15 08:56:47,4.30.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Pandi Baskara,Good apk,0.9997748732566833,2021-12-18 09:16:34,4.30.1,"Translated(src=id, dest=en, text=b'Good apk', pronunciation=b'Good apk', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997748732566833}]"
Oppo A37,Ok,0.9989097118377686,2022-05-16 07:48:03,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
haris priadi,Mantul,0.5578252673149109,2022-03-06 20:17:04,4.30.1,"Translated(src=id, dest=en, text=b'Mantul', pronunciation=b'Mantul', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5578252673149109}]"
Edu Edward,Mantap gojek,0.9996232986450195,2022-02-27 13:45:45,4.30.1,"Translated(src=id, dest=en, text=b'Great Gojek', pronunciation=b'Great Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996232986450195}]"
Ayu Puspa,Ok,0.9989097118377686,2022-02-26 13:08:00,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Chanif Azhar,Voucher yang di pake bisa berubasaya pake voucher cashback 10 masa yang ilang voucer cashback 50 k jadi gak bagus aplikasinyarugi saya 2 kali transaksi,0.9996405839920044,2022-07-08 03:45:37,4.30.1,"Translated(src=id, dest=en, text=The voucher used can be dangerous. Used a 10 period cashback voucher which lost the 50k cashback voucher so the application wasn't good. I lost 2 transactions.', pronunciation=The voucher used can be dangerous. Used a 10 period cashback voucher which lost the 50k cashback voucher so the application wasn't good. I lost 2 transactions.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996405839920044}]"
Ifan_ Shofwan19,Lumayan lah,0.9993463158607483,2021-12-11 16:17:11,4.30.1,"Translated(src=id, dest=en, text=b'Not bad', pronunciation=b'Not bad', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]"
adi darma,Good,0.9998444318771362,2022-04-20 11:35:38,4.30.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Rahma Ariestie,Oke,0.9986165761947632,2022-03-29 02:55:25,4.30.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Andi Wijaya,Cara aman hidup nyaman pakai gojek,0.9887505173683167,2022-09-30 08:01:32,4.30.1,"Translated(src=id, dest=en, text=b'Safe way to live comfortably using Gojek', pronunciation=b'Safe way to live comfortably using Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9887505173683167}]"
Herry Her,Lumayan,0.9993463158607483,2022-02-27 19:57:37,4.30.1,"Translated(src=id, dest=en, text=b'Not bad', pronunciation=b'Not bad', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]"
Sudarwin Ewin,Oke,0.9986165761947632,2022-02-28 10:41:52,4.30.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
nelson purba,Baik,0.9986165761947632,2022-03-26 05:13:03,4.30.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Zihan Oktamelia,Hebat eeuuiy,0.9879142642021179,2022-02-16 04:15:09,4.30.1,"Translated(src=id, dest=en, text=b'Great eeuuiy', pronunciation=b'Great eeuuiy', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9879142642021179}]"
Fajar Risqi,Ga dapet discount gede ,0.9993029832839966,2022-04-10 19:23:21,4.30.1,"Translated(src=id, dest=en, text=b'Didn't get a big discount', pronunciation=b'Didn't get a big discount', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993029832839966}]"
ng Dada,Trimakasih gojek layanan nya ok dan sangat membantu Semoga sukses terus,0.9998632669448853,2022-02-15 11:34:58,4.30.1,"Translated(src=id, dest=en, text=b'Thank you, Gojek, the service is ok and very helpful. Hope you continue to be successful', pronunciation=b'Thank you, Gojek, the service is ok and very helpful. Hope you continue to be successful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998632669448853}]"
kalyana tantri,Gak jelas lama banget apdet nya,0.9996840953826904,2022-02-21 14:54:12,4.30.1,"Translated(src=id, dest=en, text=It's not clear how long it will take to update', pronunciation=It's not clear how long it will take to update', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996840953826904}]"
fahrur rozi,Gopay poin ga ada gunanya buat bayar g bisa,0.9995627999305725,2021-12-18 07:11:06,4.30.1,"Translated(src=id, dest=en, text=b'Gopay points are useless for paying, you can't', pronunciation=b'Gopay points are useless for paying, you can't', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995627999305725}]"
Jejen Jaeni Dahlan,Siil,0.9012656211853027,2022-03-04 12:44:31,4.30.1,"Translated(src=id, dest=en, text=b'Siil', pronunciation=b'Siil', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9012656211853027}]"
Roni Agung,Aplikasi PENIPU,0.9846046566963196,2023-08-23 17:03:40,4.30.1,"Translated(src=id, dest=en, text=b'Fraud App', pronunciation=b'Fraud App', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9846046566963196}]"
Lisa Jakistra,Sllu d hati,0.9998196959495544,2021-12-11 16:21:53,4.30.1,"Translated(src=id, dest=en, text=always in heart', pronunciation=always in heart', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998196959495544}]"
Bang Gozii,Bagus,0.9998444318771362,2021-12-18 06:39:36,4.30.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Saeful Hidayat,Lumayan lahh sering sering kasih discount top up pulsa ya ngenn,0.9983049631118774,2022-01-11 10:48:43,4.30.1,"Translated(src=id, dest=en, text=It's not bad that you often give discounts on credit top ups, ngenn', pronunciation=It's not bad that you often give discounts on credit top ups, ngenn', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983049631118774}]"
indra setiawan,Tolong yang adil lah kepada drvier jgn tau cs aja yang mau di dgr tapi drvier jga di dengar lah tolong ya buat yang pesan gosend di kira kira barang apa jgn yang berat suruh di bawa kasian drvier nya trz klaau pesan food titip rokok lah atau Aqua lah jgn bgtu lah seusai apikasi aja kasian jga drvier tolong sistem di perbaiki ya gojek,0.9775926470756531,2022-02-03 15:55:44,4.30.1,"Translated(src=id, dest=en, text=b'Please be fair to the drvier, don't just tell the CS who wants to listen but the drvier will also listen, please, for those who order gosend, don't think about what items are heavy, tell them to bring it, poor drvier, but if you order food, leave a cigarette or Aqua, don't be like that after the application, poor driver, please fix the system, Gojek', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9775926470756531}]"
Iyus Ramdani,Sangat membantu,0.9994805455207825,2022-01-28 07:37:33,4.30.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
papaden channel,Coba dulu,0.8358557224273682,2022-08-12 07:40:35,4.30.1,"Translated(src=id, dest=en, text=b'Try it first', pronunciation=b'Try it first', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8358557224273682}]"
Dela Neira,kesini gara2 viral driver perkosa penumpang seperti nya harus lebih hati2 dalam mempekerjakan orang deh hati2 juga banyak yang jual akun gojrk driver ke driver lain,0.9991650581359863,2021-12-18 06:26:35,4.30.1,"Translated(src=id, dest=en, text=""B'here because of the viral driver raping passengers, it seems like you have to be more careful in hiring people, be careful, there are also a lot of people selling GoJrk driver accounts to other drivers."", pronunciation=""B'here because of the viral driver raping passengers, it seems like you have to be more careful in hiring people, be careful, there are also a lot of people selling GoJrk driver accounts to other drivers."", extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991650581359863}]"
endang purwadi,ok,0.9989097118377686,2022-03-05 10:35:43,4.30.1,"Translated(src=id, dest=en, text=b'ok', pronunciation=b'ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Achiem Menclok,Gojek mantap,0.9998561143875122,2022-05-14 12:06:17,4.30.1,"Translated(src=id, dest=en, text=b'Gojek is great', pronunciation=b'Gojek is great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998561143875122}]"
Bang Herman,Sementara ini bagus,0.999859094619751,2021-12-19 14:26:12,4.30.1,"Translated(src=id, dest=en, text=b'For now it's good', pronunciation=b'For now it's good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999859094619751}]"
Jony Bejo,Di Vivo 1921 aplikasi gojek gak bisa di bukasdh update dllttp tdak bisa,0.9995878338813782,2022-02-14 06:40:51,4.30.1,"Translated(src=id, dest=en, text=b'On Vivo 1921 the Gojek application can't be opened, updates etc. but it doesn't work', pronunciation=b'On Vivo 1921 the Gojek application can't be opened, updates etc. but it doesn't work', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995878338813782}]"
Nurfalah,Gggooo,0.5002338290214539,2022-03-15 04:51:43,4.30.1,"Translated(src=id, dest=en, text=b'Gggooo', pronunciation=b'Gggooo', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5002338290214539}]"
Mamsky Sharky,Sekarang lebih sering gak dapat driver mulai JM 7 malam mau order makan n harus nya 30 menit lama nya datang gegara gak ada driver sampe JM 9 pun gak ada yang mau berangkat apa gegara bayar pakai gopay ada promo,0.9679044485092163,2021-12-12 12:37:37,4.30.1,"Translated(src=id, dest=en, text=b'Now more often than not you can't get a driver starting at 7pm if you want to order food and it takes 30 minutes to arrive because there isn't a driver until 9pm and no one wants to leave because there's a promotion to pay using GoPay.', pronunciation=b'Now more often than not you can't get a driver starting at 7pm if you want to order food and it takes 30 minutes to arrive because there isn't a driver until 9pm and no one wants to leave because there's a promotion to pay using GoPay.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9679044485092163}]"
yulien leonita,Bagus lebih banyakin promonya yaa,0.9998217225074768,2022-01-30 12:34:34,4.30.1,"Translated(src=id, dest=en, text=good, more promotions, okay?, pronunciation=good, more promotions, okay?, extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998217225074768}]"
Johar Wiryawan,Nggak ada masalah dengan gojeg,0.9971864819526672,2022-03-25 03:37:13,4.30.1,"Translated(src=id, dest=en, text=No problem with Gojek', pronunciation=No problem with Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9971864819526672}]"
Yanuar Prasetya,Ok,0.9989097118377686,2022-01-03 23:15:01,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Lina Kusumo,Kenapaaa tdk bisa diperbarui ya,0.9969099164009094,2022-02-28 10:51:09,4.30.1,"Translated(src=id, dest=en, text=Why can't it be updated?, pronunciation=Why can't it be updated?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9969099164009094}]"
Aldo Tambun,Mantapp,0.9997685551643372,2021-12-18 07:37:42,4.30.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Dzakiyyah Muttaqin,Terbaik,0.9991961121559143,2022-01-02 00:46:38,4.30.1,"Translated(src=id, dest=en, text=b'Best', pronunciation=b'Best', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991961121559143}]"
Toko kuncoro,Kenapa ada biaya jasa aplikasi,0.9974536299705505,2021-12-30 11:34:28,4.30.1,"Translated(src=id, dest=en, text=Why is there an application service fee?, pronunciation=Why is there an application service fee?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9974536299705505}]"
fadli war,Mantappppp,0.5244816541671753,2022-01-14 07:47:40,4.30.1,"Translated(src=id, dest=en, text=b'Greatpppp', pronunciation=b'Greatpppp', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5244816541671753}]"
Ilwan Derata,Ok,0.9989097118377686,2021-12-18 07:35:39,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Ade Mistar,Mantap,0.9997685551643372,2021-12-31 02:55:28,4.30.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Nazwa Ega,bagus bgtt,0.9998596906661987,2022-02-19 15:44:06,4.30.1,"Translated(src=id, dest=en, text=b'very good', pronunciation=b'very good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998596906661987}]"
Shirokuma,Ongkir gofood tambah mahal Dah lah males pingin pindah ke app sebelah,0.9996283054351807,2022-01-03 13:00:59,4.30.1,"Translated(src=id, dest=en, text=b'Gofood shipping is getting more expensive. I'm too lazy to move to the next app', pronunciation=b'Gofood shipping is getting more expensive. I'm too lazy to move to the next app', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996283054351807}]"
Jeni Pristiani,Pernah kecewa naik gocar krn bayar dg uang lebih tapi driver tidak menawarkan kembalian,0.9805331230163574,2021-12-19 06:59:05,4.30.1,"Translated(src=id, dest=en, text=Have you ever been disappointed when riding a go-car because you paid more money but the driver didn't offer change?, pronunciation=Have you ever been disappointed when riding a go-car because you paid more money but the driver didn't offer change?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9805331230163574}]"
Suudiyah Khasanah,Mntap,0.9994410872459412,2022-01-03 21:24:50,4.30.1,"Translated(src=id, dest=en, text=b'Steady', pronunciation=b'Steady', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994410872459412}]"
Pardi Pardi,Aman,0.9943283200263977,2022-04-02 10:32:32,4.30.1,"Translated(src=id, dest=en, text=b'Safe', pronunciation=b'Safe', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9943283200263977}]"
Ratu Isya,Ok,0.9989097118377686,2022-01-17 00:03:18,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
